,sy_dist
29913,930.457
29914,930.457
29915,930.457
29916,930.457
29917,930.457
29918,930.457
29919,930.457
29920,930.457
29921,930.457
29922,930.457
29923,930.457
29924,930.457
29925,930.457
29926,930.457
29927,930.457
29928,930.457
29929,930.457
29930,930.457
29931,930.457
29932,930.457
29933,930.457
29934,930.457
29935,930.457
29936,930.457
29937,930.457
29938,930.457
29939,930.457
29940,1393.85
29941,1393.85
29942,1393.85
29943,1393.85
29944,1393.85
29945,1393.85
29946,1393.85
29947,1393.85
29948,1393.85
29949,1130.21
29950,1130.21
29951,1130.21
29952,1130.21
29953,1130.21
29954,1130.21
29955,1130.21
29956,1130.21
29957,1130.21
29958,1130.21
29959,547.026
29960,547.026
29961,547.026
29962,547.026
29963,547.026
29964,547.026
29965,547.026
29966,547.026
29967,547.026
29968,547.026
29969,917.804
29970,917.804
29971,917.804
29972,917.804
29973,917.804
29974,917.804
29975,917.804
29976,917.804
29977,917.804
29978,917.804
29979,398.676
29980,398.676
29981,398.676
29982,398.676
29983,398.676
29984,398.676
29985,398.676
29986,398.676
29987,398.676
29988,398.676
29989,727.904
29990,727.904
29991,727.904
29992,727.904
29993,727.904
29994,727.904
29995,727.904
29996,727.904
29997,727.904
29998,443.106
29999,443.106
30000,443.106
30001,443.106
30002,443.106
30003,443.106
30004,443.106
30005,443.106
30006,443.106
30007,938.168
30008,938.168
30009,938.168
30010,938.168
30011,938.168
30012,938.168
30013,938.168
30014,938.168
30015,938.168
30016,283.155
30017,283.155
30018,283.155
30019,283.155
30020,283.155
30021,283.155
30022,283.155
30023,283.155
30024,283.155
30025,124.376
30026,124.376
30027,124.376
30028,124.376
30029,124.376
30030,124.376
30031,124.376
30032,124.376
30033,557.652
30034,557.652
30035,557.652
30036,557.652
30037,557.652
30038,557.652
30039,557.652
30040,557.652
30041,1064.47
30042,1064.47
30043,1064.47
30044,1064.47
30045,1064.47
30046,1064.47
30047,1064.47
30048,1064.47
30049,1064.47
30050,1064.47
30051,446.844
30052,446.844
30053,446.844
30054,446.844
30055,446.844
30056,446.844
30057,446.844
30058,446.844
30059,446.844
30060,446.844
30061,516.09
30062,516.09
30063,516.09
30064,516.09
30065,516.09
30066,516.09
30067,516.09
30068,516.09
30069,516.09
30070,516.09
30071,516.09
30072,516.09
30073,516.09
30074,516.09
30075,516.09
30076,516.09
30077,516.09
30078,1303.72
30079,1303.72
30080,1303.72
30081,1303.72
30082,1303.72
30083,1303.72
30084,1303.72
30085,1303.72
30086,1303.72
30087,1303.72
30088,1303.72
30089,1303.72
30090,1303.72
30091,1303.72
30092,1303.72
30093,1303.72
30094,1303.72
30095,1303.72
30096,642.051
30097,642.051
30098,642.051
30099,642.051
30100,642.051
30101,642.051
30102,642.051
30103,642.051
30104,642.051
30105,642.051
30106,642.051
30107,485.318
30108,485.318
30109,485.318
30110,485.318
30111,485.318
30112,485.318
30113,485.318
30114,485.318
30115,485.318
30116,485.318
30117,503.568
30118,503.568
30119,503.568
30120,503.568
30121,503.568
30122,503.568
30123,503.568
30124,503.568
30125,503.568
30126,1775.8
30127,1775.8
30128,1775.8
30129,1775.8
30130,1775.8
30131,1775.8
30132,1775.8
30133,1775.8
30134,1775.8
30135,1775.8
30136,1480.16
30137,1480.16
30138,1480.16
30139,1480.16
30140,1480.16
30141,1480.16
30142,1480.16
30143,1480.16
30144,1480.16
30145,1480.16
30146,1020.72
30147,1020.72
30148,1020.72
30149,1020.72
30150,1020.72
30151,1020.72
30152,1020.72
30153,1020.72
30154,1020.72
30155,1020.72
30156,1020.72
30157,1020.72
30158,1020.72
30159,1020.72
30160,1020.72
30161,1020.72
30162,1020.72
30163,1020.72
30164,1020.72
30165,1020.72
30166,1020.72
30167,1020.72
30168,1020.72
30169,1020.72
30170,1020.72
30171,1020.72
30172,1020.72
30173,1020.72
30174,1020.72
30175,1020.72
30176,1020.72
30177,1020.72
30178,1020.72
30179,1020.72
30180,1020.72
30181,1020.72
30182,1020.72
30183,1020.72
30184,1020.72
30185,1020.72
30186,1020.72
30187,1020.72
30188,1020.72
30189,1020.72
30190,1020.72
30191,1020.72
30192,1020.72
30193,1020.72
30194,1020.72
30195,1020.72
30196,1020.72
30197,1020.72
30198,1020.72
30199,1020.72
30200,703.168
30201,703.168
30202,703.168
30203,703.168
30204,703.168
30205,703.168
30206,703.168
30207,703.168
30208,703.168
30209,703.168
30210,1266.34
30211,1266.34
30212,1266.34
30213,1266.34
30214,1266.34
30215,1266.34
30216,1266.34
30217,1266.34
30218,1266.34
30219,1425.47
30220,1425.47
30221,1425.47
30222,1425.47
30223,1425.47
30224,1425.47
30225,1425.47
30226,1425.47
30227,1425.47
30228,985.699
30229,985.699
30230,985.699
30231,985.699
30232,985.699
30233,985.699
30234,985.699
30235,985.699
30236,985.699
30237,931.192
30238,931.192
30239,931.192
30240,931.192
30241,931.192
30242,931.192
30243,931.192
30244,931.192
30245,931.192
30246,931.192
30247,492.122
30248,492.122
30249,492.122
30250,492.122
30251,492.122
30252,492.122
30253,492.122
30254,492.122
30255,492.122
30256,817.584
30257,817.584
30258,817.584
30259,817.584
30260,817.584
30261,817.584
30262,817.584
30263,817.584
30264,817.584
30265,1315.26
30266,1315.26
30267,1315.26
30268,1315.26
30269,1315.26
30270,1315.26
30271,1315.26
30272,1315.26
30273,1315.26
30274,1315.26
30275,972.274
30276,972.274
30277,972.274
30278,972.274
30279,972.274
30280,972.274
30281,972.274
30282,972.274
30283,972.274
30284,972.274
30303,1021.87
30304,1021.87
30305,1021.87
30306,1021.87
30307,1021.87
30308,1021.87
30309,1021.87
30310,1021.87
30311,1021.87
30312,1021.87
30313,1021.87
30314,1021.87
30315,1021.87
30316,1021.87
30317,1021.87
30318,369.451
30319,369.451
30320,369.451
30321,369.451
30322,369.451
30323,369.451
30324,369.451
30325,369.451
30326,369.451
30327,369.451
30328,369.451
30329,369.451
30330,369.451
30331,369.451
30332,369.451
30333,369.451
30334,369.451
30335,369.451
30336,369.451
30337,369.451
30338,369.451
30339,369.451
30340,369.451
30341,369.451
30342,369.451
30343,369.451
30344,369.451
30345,369.451
30346,369.451
30347,369.451
30348,369.451
30349,369.451
30350,369.451
30351,369.451
30352,369.451
30353,369.451
30354,369.451
30355,369.451
30356,369.451
30357,369.451
30358,369.451
30359,369.451
30360,369.451
30361,369.451
30362,369.451
30363,369.451
30364,369.451
30365,369.451
30366,369.451
30367,369.451
30368,369.451
30369,369.451
30370,369.451
30371,369.451
30372,369.451
30373,369.451
30374,369.451
30375,369.451
30376,369.451
30377,369.451
30378,369.451
30379,369.451
30380,1019.26
30381,1019.26
30382,1019.26
30383,1019.26
30384,1019.26
30385,1019.26
30386,1019.26
30387,1019.26
30388,1019.26
30389,1019.26
30390,440.426
30391,440.426
30392,440.426
30393,440.426
30394,440.426
30395,440.426
30396,440.426
30397,440.426
30398,440.426
30399,440.426
30400,780.585
30401,780.585
30402,780.585
30403,780.585
30404,780.585
30405,780.585
30406,780.585
30407,780.585
30408,780.585
30409,780.585
30410,639.771
30411,639.771
30412,639.771
30413,639.771
30414,639.771
30415,639.771
30416,639.771
30417,639.771
30418,639.771
30419,639.771
30420,649.65
30421,649.65
30422,649.65
30423,649.65
30424,649.65
30425,649.65
30426,649.65
30427,649.65
30428,649.65
30429,649.65
30430,649.65
30431,649.65
30432,649.65
30433,649.65
30434,649.65
30435,649.65
30436,649.65
30437,649.65
30438,649.65
30439,638.49
30440,638.49
30441,638.49
30442,638.49
30443,638.49
30444,638.49
30445,638.49
30446,638.49
30447,638.49
30448,638.49
30449,361.896
30450,361.896
30451,361.896
30452,361.896
30453,361.896
30454,361.896
30455,361.896
30456,361.896
30457,361.896
30467,961.405
30468,961.405
30469,961.405
30470,961.405
30471,961.405
30472,961.405
30473,961.405
30474,961.405
30475,961.405
30476,348.291
30477,348.291
30478,348.291
30479,348.291
30480,348.291
30481,348.291
30482,348.291
30483,348.291
30484,348.291
30485,348.291
30486,348.291
30487,348.291
30488,348.291
30489,348.291
30490,348.291
30491,348.291
30492,348.291
30493,348.291
30494,348.291
30495,348.291
30496,348.291
30497,348.291
30498,348.291
30499,348.291
30500,348.291
30501,348.291
30502,348.291
30503,348.291
30504,348.291
30505,348.291
30506,348.291
30507,348.291
30508,348.291
30509,348.291
30510,348.291
30511,348.291
30512,348.291
30513,348.291
30514,348.291
30515,348.291
30516,348.291
30517,348.291
30518,348.291
30519,1458.59
30520,1458.59
30521,1458.59
30522,1458.59
30523,1458.59
30524,1458.59
30525,1458.59
30526,1458.59
30527,1458.59
30528,985.041
30529,985.041
30530,985.041
30531,985.041
30532,985.041
30533,985.041
30534,985.041
30535,985.041
30536,985.041
30537,985.041
30538,1482.74
30539,1482.74
30540,1482.74
30541,1482.74
30542,1482.74
30543,1482.74
30544,1482.74
30545,1482.74
30546,1482.74
30547,1482.74
30557,2055.77
30558,2055.77
30559,2055.77
30560,2055.77
30561,2055.77
30562,2055.77
30563,2055.77
30564,2055.77
30565,2055.77
30566,1259.28
30567,1259.28
30568,1259.28
30569,1259.28
30570,1259.28
30571,1259.28
30572,1259.28
30573,1259.28
30574,1259.28
30575,1259.28
30576,983.697
30577,983.697
30578,983.697
30579,983.697
30580,983.697
30581,983.697
30582,983.697
30583,983.697
30584,983.697
30585,983.697
30586,1484.46
30587,1484.46
30588,1484.46
30589,1484.46
30590,1484.46
30591,1484.46
30592,1484.46
30593,1484.46
30594,1484.46
30595,1484.46
30596,925.037
30597,925.037
30598,925.037
30599,925.037
30600,925.037
30601,925.037
30602,925.037
30603,925.037
30604,925.037
30605,925.037
30606,664.306
30607,664.306
30608,664.306
30609,664.306
30610,664.306
30611,664.306
30612,664.306
30613,664.306
30614,664.306
30615,664.306
30616,904.326
30617,904.326
30618,904.326
30619,904.326
30620,904.326
30621,904.326
30622,904.326
30623,904.326
30624,904.326
30625,904.326
30626,904.326
30627,904.326
30628,904.326
30629,904.326
30630,904.326
30631,904.326
30632,904.326
30633,904.326
30634,904.326
30635,904.326
30636,904.326
30637,904.326
30638,904.326
30639,904.326
30640,904.326
30641,904.326
30642,904.326
30643,904.326
30644,904.326
30645,904.326
30646,904.326
30647,904.326
30648,904.326
30649,904.326
30650,904.326
30651,904.326
30652,904.326
30653,904.326
30654,904.326
30655,904.326
30656,904.326
30657,904.326
30658,904.326
30659,904.326
30660,904.326
30661,904.326
30662,1387.2
30663,1387.2
30664,1387.2
30665,1387.2
30666,1387.2
30667,1387.2
30668,1387.2
30669,1387.2
30670,1387.2
30671,1387.2
30672,614.571
30673,614.571
30674,614.571
30675,614.571
30676,614.571
30677,614.571
30678,614.571
30679,614.571
30680,614.571
30681,860.391
30682,860.391
30683,860.391
30684,860.391
30685,860.391
30686,860.391
30687,860.391
30688,860.391
30689,860.391
30690,1389.27
30691,1389.27
30692,1389.27
30693,1389.27
30694,1389.27
30695,1389.27
30696,1389.27
30697,1389.27
30698,1389.27
30699,1201.4
30700,1201.4
30701,1201.4
30702,1201.4
30703,1201.4
30704,1201.4
30705,1201.4
30706,1201.4
30707,1201.4
30708,807.85
30709,807.85
30710,807.85
30711,807.85
30712,807.85
30713,807.85
30714,807.85
30715,807.85
30716,807.85
30717,807.85
30718,807.85
30719,807.85
30720,807.85
30721,807.85
30722,807.85
30723,807.85
30724,807.85
30725,807.85
30726,807.85
30727,779.596
30728,779.596
30729,779.596
30730,779.596
30731,779.596
30732,779.596
30733,779.596
30734,779.596
30735,779.596
30736,2046.68
30737,2046.68
30738,2046.68
30739,2046.68
30740,2046.68
30741,2046.68
30742,2046.68
30743,2046.68
30744,2046.68
30745,2046.68
30746,575.322
30747,575.322
30748,575.322
30749,575.322
30750,575.322
30751,575.322
30752,575.322
30753,575.322
30754,575.322
30755,1073.76
30756,1073.76
30757,1073.76
30758,1073.76
30759,1073.76
30760,1073.76
30761,1073.76
30762,1073.76
30763,1073.76
30764,1073.76
30765,400.409
30766,400.409
30767,400.409
30768,400.409
30769,400.409
30770,400.409
30771,400.409
30772,400.409
30773,400.409
30774,400.409
30775,400.409
30776,400.409
30777,400.409
30778,400.409
30779,400.409
30780,400.409
30781,400.409
30782,400.409
30783,400.409
30784,400.409
30785,400.409
30786,400.409
30787,400.409
30788,400.409
30789,400.409
30790,400.409
30791,400.409
30792,400.409
30793,400.409
30794,400.409
30795,400.409
30796,400.409
30797,400.409
30798,400.409
30799,400.409
30800,400.409
30801,400.409
30802,400.409
30803,400.409
30804,400.409
30805,400.409
30806,400.409
30807,400.409
30808,400.409
30809,400.409
30810,400.409
30811,400.409
30820,593.54
30821,593.54
30822,593.54
30823,593.54
30824,593.54
30825,593.54
30826,593.54
30827,593.54
30828,593.54
30829,593.54
30830,1688.12
30831,1688.12
30832,1688.12
30833,1688.12
30834,1688.12
30835,1688.12
30836,1688.12
30837,1688.12
30838,1688.12
30839,1688.12
30840,467.37
30841,467.37
30842,467.37
30843,467.37
30844,467.37
30845,467.37
30846,467.37
30847,467.37
30848,467.37
30849,467.37
30850,633.937
30851,633.937
30852,633.937
30853,633.937
30854,633.937
30855,633.937
30856,633.937
30857,633.937
30858,633.937
30859,633.937
30860,2406.33
30861,2406.33
30862,2406.33
30863,2406.33
30864,2406.33
30865,2406.33
30866,2406.33
30867,2406.33
30868,980.035
30869,980.035
30870,980.035
30871,980.035
30872,980.035
30873,980.035
30874,980.035
30875,980.035
30876,980.035
30877,980.035
30878,901.907
30879,901.907
30880,901.907
30881,901.907
30882,901.907
30883,901.907
30884,901.907
30885,901.907
30886,901.907
30887,901.907
30888,1104.04
30889,1104.04
30890,1104.04
30891,1104.04
30892,1104.04
30893,1104.04
30894,1104.04
30895,1104.04
30896,1104.04
30897,1104.04
30898,944.561
30899,944.561
30900,944.561
30901,944.561
30902,944.561
30903,944.561
30904,944.561
30905,944.561
30906,944.561
30907,944.561
30908,1023.9
30909,1023.9
30910,1023.9
30911,1023.9
30912,1023.9
30913,1023.9
30914,1023.9
30915,1023.9
30916,1023.9
30917,1023.9
30918,1023.9
30919,1023.9
30920,1023.9
30921,1023.9
30922,1023.9
30923,1023.9
30924,1023.9
30925,1023.9
30926,1023.9
30927,1023.9
30928,1023.9
30929,1023.9
30930,1023.9
30931,1023.9
30932,1023.9
30933,1023.9
30934,1023.9
30935,1023.9
30936,1023.9
30937,1023.9
30938,1023.9
30939,1023.9
30940,1023.9
30941,1023.9
30942,1023.9
30943,1023.9
30944,1023.9
30945,1023.9
30946,1023.9
30947,1023.9
30948,1023.9
30949,1023.9
30950,1023.9
30951,1023.9
30952,1023.9
30953,1023.9
30954,1023.9
30955,1023.9
30956,1023.9
30957,1023.9
30958,998.961
30959,998.961
30960,998.961
30961,998.961
30962,998.961
30963,998.961
30964,998.961
30965,998.961
30966,998.961
30967,532.726
30968,532.726
30969,532.726
30970,532.726
30971,532.726
30972,532.726
30973,532.726
30974,532.726
30975,532.726
30976,532.726
30977,1165.66
30978,1165.66
30979,1165.66
30980,1165.66
30981,1165.66
30982,1165.66
30983,1165.66
30984,1165.66
30985,1165.66
30986,1165.66
30987,431.776
30988,431.776
30989,431.776
30990,431.776
30991,431.776
30992,431.776
30993,431.776
30994,431.776
30995,431.051
30996,431.051
30997,431.051
30998,431.051
30999,431.051
31000,431.051
31001,431.051
31002,431.051
31003,431.051
31004,431.051
31005,1127.12
31006,1127.12
31007,1127.12
31008,1127.12
31009,1127.12
31010,1127.12
31011,1127.12
31012,1127.12
31013,1127.12
31014,1127.12
31015,513.103
31016,513.103
31017,513.103
31018,513.103
31019,513.103
31020,513.103
31021,513.103
31022,513.103
31023,1378.47
31024,1378.47
31025,1378.47
31026,1378.47
31027,1378.47
31028,1378.47
31029,1378.47
31030,1378.47
31031,1378.47
31032,1378.47
31033,822.134
31034,822.134
31035,822.134
31036,822.134
31037,822.134
31038,822.134
31039,822.134
31040,822.134
31041,822.134
31042,765.025
31043,765.025
31044,765.025
31045,765.025
31046,765.025
31047,765.025
31048,765.025
31049,765.025
31050,765.025
31051,765.025
31052,765.025
31053,765.025
31054,765.025
31055,765.025
31056,765.025
31057,765.025
31058,765.025
31059,765.025
31060,765.025
31061,765.025
31062,765.025
31063,765.025
31064,765.025
31065,765.025
31066,765.025
31067,765.025
31068,765.025
31069,765.025
31070,765.025
31071,765.025
31072,765.025
31073,765.025
31074,765.025
31075,765.025
31076,765.025
31077,765.025
31078,765.025
31079,765.025
31080,765.025
31081,765.025
31082,765.025
31083,765.025
31084,765.025
31085,765.025
31086,1661.28
31087,1661.28
31088,1661.28
31089,1661.28
31090,1661.28
31091,1661.28
31092,1661.28
31093,1661.28
31094,1661.28
31095,839.255
31096,839.255
31097,839.255
31098,839.255
31099,839.255
31100,839.255
31101,839.255
31102,839.255
31103,839.255
31104,1619.03
31105,1619.03
31106,1619.03
31107,1619.03
31108,1619.03
31109,1619.03
31110,1619.03
31111,1619.03
31112,1619.03
31113,1619.03
31114,568.676
31115,568.676
31116,568.676
31117,568.676
31118,568.676
31119,568.676
31120,568.676
31121,568.676
31122,568.676
31123,568.676
31124,1506.58
31125,1506.58
31126,1506.58
31127,1506.58
31128,1506.58
31129,1506.58
31130,1506.58
31131,1506.58
31132,1506.58
31133,1506.58
31134,1351.17
31135,1351.17
31136,1351.17
31137,1351.17
31138,1351.17
31139,1351.17
31140,1351.17
31141,1351.17
31142,1351.17
31143,1351.17
31144,1351.17
31145,983.502
31146,983.502
31147,983.502
31148,983.502
31149,983.502
31150,983.502
31151,983.502
31152,983.502
31153,983.502
31154,983.502
31155,298.532
31156,298.532
31157,298.532
31158,298.532
31159,298.532
31160,298.532
31161,298.532
31162,298.532
31163,298.532
31164,298.532
31165,298.532
31166,839.903
31167,839.903
31168,839.903
31169,839.903
31170,839.903
31171,839.903
31172,839.903
31173,839.903
31174,839.903
31175,839.903
31176,1056.36
31177,1056.36
31178,1056.36
31179,1056.36
31180,1056.36
31181,1056.36
31182,1056.36
31183,1056.36
31184,1056.36
31185,1056.36
31186,850.327
31187,850.327
31188,850.327
31189,850.327
31190,850.327
31191,850.327
31192,850.327
31193,850.327
31194,850.327
31195,850.327
31196,1039.03
31197,1039.03
31198,1039.03
31199,1039.03
31200,1039.03
31201,1039.03
31202,1039.03
31203,1039.03
31204,1039.03
31205,1039.03
31206,1499.66
31207,1499.66
31208,1499.66
31209,1499.66
31210,1499.66
31211,1499.66
31212,1499.66
31213,1499.66
31214,1499.66
31215,1499.66
31216,2022.9
31217,2022.9
31218,2022.9
31219,2022.9
31220,2022.9
31221,2022.9
31222,2022.9
31223,2022.9
31224,2022.9
31225,2022.9
31226,2022.9
31227,2022.9
31228,2022.9
31229,2022.9
31230,2022.9
31231,2022.9
31232,2022.9
31233,586.137
31234,586.137
31235,586.137
31236,586.137
31237,586.137
31238,586.137
31239,586.137
31240,586.137
31241,586.137
31242,586.137
31243,586.137
31244,586.137
31245,586.137
31246,586.137
31247,586.137
31248,586.137
31249,586.137
31250,646.667
31251,646.667
31252,646.667
31253,646.667
31254,646.667
31255,646.667
31256,646.667
31257,646.667
31258,646.667
31259,1195.54
31260,1195.54
31261,1195.54
31262,1195.54
31263,1195.54
31264,1195.54
31265,1195.54
31266,1195.54
31267,1195.54
31268,1195.54
31269,1593.13
31270,1593.13
31271,1593.13
31272,1593.13
31273,1593.13
31274,1593.13
31275,1593.13
31276,1593.13
31277,939.455
31278,939.455
31279,939.455
31280,939.455
31281,939.455
31282,939.455
31283,939.455
31284,939.455
31285,939.455
31286,939.455
31287,1232.9
31288,1232.9
31289,1232.9
31290,1232.9
31291,1232.9
31292,1232.9
31293,1232.9
31294,1232.9
31295,1232.9
31296,1232.9
31297,1232.9
31298,1232.9
31299,1232.9
31300,1232.9
31301,1232.9
31302,1232.9
31303,1232.9
31304,1232.9
31305,1232.9
31306,1232.9
31307,1259.46
31308,1259.46
31309,1259.46
