,pl_orbper
6177,3.90508168
6178,3.90512
6179,3.90512604
6180,3.90508198
6181,3.90508198
6182,3.90508198
6183,3.90508168
6185,3.90508194
6186,3.90508198
6187,19.00537199
6188,19.00547
6189,19.0054098
6190,19.0054098
6191,19.00537199
6192,19.00537199
6193,19.00545
6194,19.00535884
6195,21.1875846
6196,21.1875846
6197,21.1875846
6198,21.185
6199,21.1876185
6200,21.1876185
6201,31.8245304
6202,31.8245304
6203,31.828
6204,31.8245304
6205,7.00828076
6206,7.008233
6207,7.00823498
6208,7.00821787
6209,7.00828076
6210,7.008151
6211,7.00828076
6212,7.00821787
6214,8.71982853
6215,8.71982853
6216,8.71989
6217,8.71980135
6218,8.71982853
6220,8.719375
6221,8.71980135
6222,8.71975915
6223,59.7370348
6224,59.7370348
6225,59.7371443
6226,59.73721246
6227,59.7371443
6228,59.7370348
6229,59.73716
6230,59.73667
6232,59.7367919
6233,91.94069
6234,91.93984249
6235,91.93913
6236,91.9401253
6237,91.9404603
6238,91.93933735
6239,91.9401253
6240,91.9404603
6242,91.9404603
6243,124.9144
6244,124.922516
6245,124.916337
6246,124.916337
6247,124.922516
6248,124.916337
6250,124.91349729
6251,210.6013843
6252,210.59334066
6253,210.6031105
6254,210.6013843
6256,210.5935133
6257,210.6031105
6258,210.603
6259,210.59659
6260,210.6031105
6261,210.60697
6262,331.6011081
6263,331.601
6264,331.5972732
6265,331.6011081
6267,331.5972732
6268,331.60059
6269,331.6011081
6270,331.6011081
6271,331.643
6272,331.6011081
6273,141.241671
6274,141.24164672
6275,141.24174303
6276,141.24164672
6277,141.2415405
6278,141.24164672
6279,141.2415405
6280,0.82400012
6281,0.82400012
6282,0.82400012
6283,0.82400012
6284,0.412
6285,0.240104
6286,0.342887
6287,6.842939
6288,6.842939
6289,6.842939
6290,6.8430344
6291,24.278553
6292,24.2783801
6293,24.2783801
6294,3.74316827
6295,3.74312602
6296,3.74317556
6298,3.743245
6299,3.74317556
6300,3.74317556
6301,3.74317556
6302,3.74316673
6303,3.74316673
6304,3.74317556
6305,3.743208
6306,10.42367744
6307,10.423648
6308,10.423671
6309,10.42367777
6311,10.42367777
6312,10.42367744
6313,10.42367777
6314,10.4236892
6315,10.424
6316,10.42367777
6317,10.42368297
6318,10.42367777
6319,10.42363688
6320,10.423707
6321,22.343
6322,22.34296483
6323,22.3428773
6324,22.34296958
6326,22.3429704
6327,22.34296958
6328,22.34296959
6329,22.342972
6330,22.34296958
6331,22.342989
6332,22.342971
6333,22.34296958
6334,22.34296949
6335,22.34296483
6336,22.34297117
6337,22.343001
6338,54.31998605
6339,54.31998605
6340,54.32009167
6341,54.31998605
6342,54.31996151
6343,54.3199815
6345,54.31993
6346,54.31998605
6347,54.31998605
6348,54.32002
6349,54.319832
6350,54.31996151
6352,54.32031
6353,4.2881785
6354,4.28746668
6355,4.28816271
6356,4.28745547
6357,4.2873775
6358,4.28745547
6359,4.28745547
6360,4.28746668
6361,4.2881785
6362,8.5999
6363,21.512
6364,1.706291
6365,1.70632513
6366,1.7063241
6367,1.7063264
6368,1.706304
6369,1.7063254
6370,121.54
6371,0.8374908
6372,0.837491
6373,0.8374907
6374,0.83749026
6375,0.8374907
6376,0.83749122
6377,0.837495
6378,0.83749133
6379,0.83749133
6380,0.8374907
6381,0.83749968
6382,0.83749133
6383,0.83749122
6384,0.837501
6385,0.837
6386,0.8374912
6387,0.83749133
6389,0.83749128
6390,0.83749149
6392,0.83749133
6393,45.29427
6395,45.29431717
6396,45.29431717
6397,45.29431717
6398,45.29422297
6399,45.29431717
6400,45.2946
6401,45.29431717
6402,45.29430079
6403,45.294301
6404,45.294301
6405,45.2941835
6406,45.29406
6407,45.29422297
6408,45.294292
6409,45.29485
6410,45.294314
6411,45.294301
6412,151.04
6413,6.88705
6414,6.88706037
6415,6.887037
6416,6.887099
6417,6.88706037
6418,6.88706037
6419,6.88701386
6420,6.88706037
6421,6.88707073
6422,6.88734443
6423,6.88706037
6425,6.88707073
6426,12.815909
6427,12.81587113
6428,12.81590421
6429,12.815735
6430,12.81586397
6431,12.81588378
6432,12.8159
6433,12.81590421
6434,12.81588378
6435,12.81588378
6436,12.81588378
6438,12.81588378
6439,35.3330866
6440,35.33314
6441,35.3330866
6443,35.3331932
6444,35.3331932
6445,35.33221177
6446,35.33358967
6447,35.3331
6448,35.3330866
6449,35.3330866
6450,35.3330866
6451,35.33313
6452,60.888588
6453,120.0181272
6454,120.0181272
6456,120.0181272
6457,120.0181272
6458,120.0183551
6459,120.01918452
6460,120.01862647
6461,120.019
6462,120.0183551
6463,14.30512269
6464,14.30511983
6465,14.30511983
6466,14.30511983
6467,14.30511983
6468,14.3052
6470,14.30517579
6471,14.30517579
6472,14.30511863
6473,9.18189122
6474,9.18186
6475,9.18186435
6476,9.18186435
6477,9.18186
6478,9.18186435
6479,9.18189122
6480,4.33642933
6481,4.33642933
6482,4.33642933
6483,4.33643506
6484,4.33642933
6485,4.33642556
6486,4.336491
6487,4.33643506
6488,4.33642165
6489,3.55485691
6490,3.55485691
6491,3.55485634
6492,3.55485691
6493,3.55485675
6494,3.55485691
6496,3.554901
6497,3.55485634
6498,3.55486178
6499,5.28790754
6500,5.28789787
6501,5.28790754
6502,5.28789787
6503,5.288016
6505,5.28785367
6506,5.28788991
6507,5.28789787
6508,5.28789787
6509,6.49801525
6510,6.49801525
6511,6.498013
6513,6.49801525
6514,6.49802255
6515,6.49801525
6516,6.49804884
6517,6.4980147
6518,6.4980147
6519,19.76172042
6520,19.76172042
6521,19.76176209
6522,19.76185973
6523,19.76169247
6524,19.76172042
6525,19.76191
6526,19.76172042
6528,19.76169247
6529,5.18500207
6530,5.18503596
6531,5.18498961
6532,5.18500207
6533,5.18498
6534,5.18498961
6535,5.18500207
6536,5.1849998
6537,5.18500207
6539,12.43931689
6540,12.43931193
6541,12.43931193
6542,12.43929428
6543,12.43931193
6544,12.439517
6545,12.43931336
6546,12.43929428
6547,12.43931193
6548,11.35011917
6549,11.35010642
6550,11.35011917
6551,11.350106
6552,11.35011832
6553,11.35008767
6554,11.35010642
6555,11.35011917
6557,11.35011917
6558,3.48768943
6559,3.4876878
6560,3.487691
6561,3.4876812
6563,3.48768943
6564,3.48768863
6565,3.48768943
6566,3.48768878
6567,3.48768878
6568,3.48768943
6569,6.02979518
6570,6.02976
6572,6.029809
6573,6.02908
6574,6.02977241
6575,6.02979518
6576,6.02979518
6577,6.02977241
6578,6.02979518
6580,34.2685741
6581,34.26873173
6582,34.2685705
6583,34.2685705
6584,34.2685705
6585,34.26852697
6586,34.2685741
6587,34.2685705
6588,34.26749
6589,5.75322197
6590,5.7532239
6591,5.7532225
6592,5.753201
6593,5.75322197
6594,5.75322197
6596,5.75321539
6597,5.75321539
6598,5.75322197
6599,5.5086102
6600,5.50860439
6601,5.508576
6602,5.50860699
6603,5.50860439
6604,5.50851139
6605,5.50860439
6606,5.50860699
6608,5.50860439
6609,18.93058222
6610,18.93055119
6612,18.93094
6613,18.93054959
6614,18.93054959
6615,18.93059875
6616,18.93054959
6617,18.93055119
6618,18.93054959
6620,16.57099265
6621,16.57110259
6622,16.57098779
6623,16.571152
6624,16.57099265
6625,16.57110363
6626,16.57110363
6627,16.57110363
6628,16.57110363
6629,16.00496778
6630,16.00494214
6631,16.0049
6632,16.0049078
6633,16.00494214
6634,16.00496657
6635,16.00496657
6637,16.00494214
6638,16.00494214
6640,1.95452434
6641,1.95454386
6642,1.95452434
6643,1.954541
6644,1.95452434
6645,1.95452597
6646,1.95452434
6647,1.95452597
6648,105.6552651
6649,105.6552651
6651,105.6551369
6652,105.65485002
6653,105.6551369
6654,105.6551369
6655,105.65357173
6656,105.6551369
6657,7.23404806
6658,7.2340102
6660,7.23400381
6661,7.23400469
6662,7.234049
6663,7.23400469
6664,7.23400469
6665,7.23400469
6666,7.23400381
6667,49.10109488
6668,49.10146
6669,49.1013514
6670,49.1013514
6671,49.1011093
6672,49.1013514
6673,49.1011093
6674,49.1013514
6676,49.10106296
6678,1.41122985
6679,1.41123002
6680,1.41122985
6681,1.41122727
6682,1.41122985
6683,1.4112265
6684,1.41123002
6685,1.41123038
6686,1.41122985
6687,5.28695437
6688,5.28696
6689,5.28695437
6690,5.28695437
6691,5.28696522
6692,5.286978
6693,5.28695437
6695,5.28691996
6696,5.28695437
6697,5.286965
6698,5.28691996
6699,7.07136119
6700,7.07134
6702,7.07136076
6703,7.07136076
6704,7.07136076
6705,7.07139151
6706,7.07136076
6707,7.071
6708,7.071392
6709,7.07136119
6710,7.07142
6711,7.07136076
6712,7.07145665
6713,10.311732
6714,10.31173752
6715,10.31176697
6716,10.31173752
6717,10.31174786
6718,10.3117367
6720,10.3117
6721,10.31173752
6722,10.31173752
6723,10.31174786
6724,10.312
6725,10.311767
6726,10.31173752
6727,16.1457
6728,16.1456994
6729,16.14569077
6730,16.14569077
6732,16.14568692
6733,16.14569941
6734,16.14569077
6735,16.14567193
6736,16.145685
6737,16.146
6738,16.14569077
6739,16.14567193
6740,16.14558982
6741,16.14569077
6742,27.4536
6743,27.453592
6744,27.4537294
6745,27.4536146
6746,27.45362
6747,27.4537294
6748,27.4535921
6749,27.4537294
6750,27.4537294
6751,27.4537294
6752,27.45392409
6754,27.4536146
6755,96.9151496
6756,96.91492
6757,96.9151707
6758,96.9151707
6759,96.9151496
6760,96.9151496
6761,96.91512125
6762,96.9151496
6763,96.91519761
6765,13.47469571
6766,13.47472742
6767,13.47469571
6768,13.47469571
6769,13.47469571
6770,13.47472742
6771,13.47479502
6772,13.474881
6773,13.47467339
6775,10.99471714
6776,10.99469878
6777,10.99470891
6778,10.99469878
6779,10.99470868
6780,10.99469878
6781,10.994615
6782,10.99469878
6784,10.99470891
6785,62.1402
6786,62.1387714
6787,62.13839425
6788,62.1385979
6790,62.1387714
6791,62.1387714
6792,62.1387714
6793,62.1385979
6794,62.13874912
6796,66.41641966
6797,66.4159789
6798,66.41604004
6799,66.4159
6800,66.4159789
6801,66.4162133
6802,66.4162133
6803,66.4162133
6804,66.4162133
6805,37.32299618
6807,37.3229493
6808,37.32281
6809,37.32250138
6810,37.3228722
6811,37.3229493
6812,37.3228722
6813,37.3229493
6814,37.3229493
6815,36.5156053
6816,36.51559488
6817,36.5156053
6818,36.5156053
6819,36.5156053
6821,36.51567
6822,36.51574626
6823,36.5157639
6824,36.5157639
6825,1.90780645
6826,1.90781434
6827,1.9078052
6829,1.9078086
6830,1.9078052
6831,1.90781068
6832,1.9078052
6833,1.9078052
6834,1.90781068
6835,2.5146285
6836,2.51462432
6837,2.51462432
6838,2.51462432
6839,2.514615
6841,2.51461384
6842,2.5146285
6843,2.51462432
6844,4.41769648
6845,4.41769648
6846,4.41769252
6847,4.417749
6848,4.41769648
6849,4.4176845
6850,4.41769252
6851,4.41769648
6852,15.96533687
6853,15.96532718
6854,15.96533687
6855,15.96533687
6856,15.96533427
6857,15.9654
6858,15.96532718
6859,15.96533687
6860,15.965349
6861,15.96533687
6862,15.9653287
6863,15.96532718
6864,15.965316
6866,179.6076602
6867,179.612
6868,179.609803
6870,179.61009936
6871,179.601
6872,179.60783296
6873,179.6133
6874,179.6076602
6875,179.60978
6876,179.609803
6877,179.6076602
6878,179.6076602
6879,179.6076602
6880,19.32952416
6882,19.3296
6883,19.32952416
6884,19.32945602
6885,19.32952416
6886,19.32952416
6887,19.32945602
6888,19.32948057
6889,19.32964621
6890,1.22621732
6891,1.22621732
6892,1.22621732
6893,1.22623246
6894,1.22622396
6895,1.22622396
6896,1.22621732
6897,3.29011795
6898,3.29011795
6899,3.290169
6900,3.29011795
6901,3.29011408
6902,3.29012003
6903,3.29011795
6904,3.29011408
6906,7.560344
6907,7.56052806
6908,7.56052209
6909,7.56048552
6910,7.56052806
6911,7.56052455
6913,7.56052806
6914,7.56052806
6915,7.56052209
6916,12.12401737
6917,12.12400943
6918,12.124
6919,12.12400943
6920,12.12400283
6921,12.12402699
6922,12.12400943
6923,12.12400943
6925,12.12401737
6926,2.71407763
6927,2.71407837
6928,2.71407968
6930,2.71406
6931,2.71407837
6932,2.71407755
6933,2.71407755
6934,2.71407755
6935,2.71407755
6936,122.8808058
6938,122.8799543
6939,122.8808058
6940,122.87916295
6941,122.8799543
6942,122.8808058
6943,122.8808058
6944,122.88122161
6945,122.8767
6946,1.06378861
6947,1.06378867
6948,1.06378861
6949,1.0637892
6951,1.06378867
6952,1.06379
6953,1.06378867
6954,1.06378867
6955,148.4603382
6956,148.4601819
6957,148.4569
6958,148.4603382
6959,148.4603382
6960,148.4601819
6962,148.4603382
6963,148.46047117
6964,148.46005746
6965,7.12768673
6966,7.12768673
6967,7.12766417
6968,7.12768673
6969,7.1276598
6970,7.12766417
6971,0.934884
6972,0.93488536
6973,0.93488424
6974,0.93488424
6975,0.93488424
6976,0.93488424
6978,0.9348918
6979,0.93488536
6980,11.42754563
6981,11.428
6982,11.42755098
6983,11.42754338
6984,11.427548
6985,11.42754563
6986,11.42754563
6987,11.42754563
6988,11.42747893
6989,11.42754563
6991,11.42755098
6992,11.427512
6993,23.66836427
6994,23.668205
6995,23.6683319
6996,23.66834635
6997,23.668
6998,23.66834
6999,23.66836427
7000,23.66836427
7001,23.66836427
7002,23.66838592
7003,23.66834635
7004,23.66836427
7006,51.75627
7007,51.75529576
7008,51.75527554
7009,51.75530504
7010,51.75529576
7011,51.75530801
7012,51.75529576
7013,51.75530504
7014,51.755394
7016,51.75529576
7017,51.75529576
7018,201.12147374
7020,201.1214
7021,201.118319
7022,201.118319
7023,201.1214
7024,201.1206183
7025,201.1214
7026,201.1214
7027,201.1232
7028,24.75724
7029,24.7576421
7030,24.7576421
7031,24.75767324
7032,24.7577652
7033,24.7577652
7035,24.7576421
7036,24.7576421
7037,24.75773988
7038,10.13200555
7039,10.13202575
7040,10.13202575
7041,10.13202575
7042,10.13195
7043,10.1320241
7044,10.13200555
7045,10.13202575
7046,10.13206084
7047,38.5053398
7048,38.505224
7050,38.5053398
7051,38.5053398
7052,38.50546675
7053,38.50501338
7054,38.50519
7055,38.505224
7056,38.5053398
7057,6.77408868
7058,6.77411519
7059,6.77408868
7060,6.773958
7061,6.77408984
7062,6.77408868
7064,6.77408868
7065,6.77410294
7066,6.77408984
7067,26.41045478
7068,26.41044199
7070,26.41033598
7071,26.4104785
7072,26.41045478
7073,26.41044199
7074,26.41045478
7075,26.41045478
7076,26.41073
7077,14.37517
7078,14.37508542
7079,14.37508035
7080,14.37507627
7081,14.37508035
7082,14.37508035
7083,14.37504582
7084,14.37504582
7085,14.37508035
7086,56.18861682
7087,56.1886436
7088,56.18944
7089,56.1886887
7090,56.1886887
7091,56.1886887
7092,56.1886436
7093,56.1886887
7094,56.18876677
7096,3.18896877
7098,3.18899015
7099,3.18899015
7100,3.18897601
7101,3.18897601
7102,3.18897601
7103,3.18897601
7104,6.92101452
7105,6.92103277
7106,6.921029
7108,6.92101021
7109,6.92101452
7110,6.9209966
7111,6.92101021
7112,6.92101021
7113,6.92101021
7114,3.2734813
7115,3.27344784
7116,3.27346074
7117,3.27344784
7118,3.273459
7119,3.27346966
7120,3.27346074
7121,3.27346074
7123,3.27346074
7124,5.41220393
7125,5.412
7126,5.4122014
7127,5.41220393
7129,5.41220713
7130,5.412
7131,5.41220713
7132,5.41220713
7133,5.41220425
7134,5.4122
7135,5.412203
7136,5.41220713
7137,7.126
7138,7.125939
7139,7.125967
7141,7.12594387
7142,7.126
7143,7.12594387
7144,7.12594591
7145,7.12593999
7146,7.126
7147,7.12594591
7148,7.1262
7149,7.12594591
7150,7.12594591
7152,15.3789014
7153,15.3787546
7154,15.3791
7155,15.3787546
7156,15.3787546
7157,15.3787546
7158,15.37857995
7159,15.3789014
7160,21.12846106
7161,21.1284569
7162,21.1284569
7163,21.1285655
7164,21.12902
7165,21.1284569
7167,21.1284569
7168,21.1285655
7169,21.12724896
7170,25.96190067
7171,25.96200249
7172,25.96180896
7173,25.96190067
7174,25.96200249
7175,25.96200249
7176,25.96264
7178,25.96182465
7179,25.96200249
7180,34.8538276
7181,34.8538276
7182,34.8536903
7184,34.85379936
7185,34.85333
7186,34.8538276
7187,34.8536903
7188,34.8538276
7189,34.85382925
7190,180.921729
7191,180.92477
7192,180.9259949
7193,180.921729
7195,2.41435261
7196,2.41435165
7197,2.41435165
7198,2.41434403
7199,2.41435165
7200,2.41436
7201,2.41434868
7202,2.41434868
7203,2.41435165
7204,4.30655689
7205,4.30655689
7206,4.30655689
7207,4.30656389
7208,4.30643
7209,4.30656389
7211,4.30656157
7212,4.30655689
7213,2.29503515
7214,2.29503623
7215,2.29503623
7216,2.29503515
7217,2.29503623
7218,2.29503026
7219,2.29503623
7220,2.295026
7221,2.2950397
7223,27.495606
7224,27.4954
7225,27.495634
7226,27.495606
7227,27.49568902
7228,27.495634
7230,27.495606
7231,27.495606
7232,27.49583745
7233,14.08827448
7234,14.08825329
7235,14.08827448
7236,14.08826442
7237,14.08827448
7238,14.08827448
7239,14.08830133
7240,14.08818
7241,14.08826442
7243,110.96426331
7244,110.9643706
7245,110.96546
7246,110.96346088
7247,110.96546
7248,110.9655
7249,110.9643706
7250,110.96546
7251,110.96546
7252,3.76419105
7253,3.764162
7254,3.76418097
7255,3.76417012
7257,3.76419105
7258,3.76417012
7259,3.76419737
7260,3.76419105
7261,3.76419105
7262,6.164876
7264,6.16491696
7265,6.164876
7266,6.16491696
7267,6.16491696
7268,6.16487649
7269,6.16491696
7270,6.16491696
7271,6.165
7272,6.16486
7273,13.57078281
7274,13.57078332
7275,13.5708
7276,13.570733
7277,13.57076622
7278,13.57076622
7279,13.57078354
7281,13.57076622
7282,13.57076622
7283,13.57076622
7284,13.57078281
7285,23.9802348
7286,23.9802348
7287,23.9800854
7288,23.9802348
7289,23.9802348
7290,23.98059
7291,23.9802
7292,23.9802348
7294,23.97923476
7295,23.9800854
7296,43.84444353
7297,43.84437655
7298,43.8445
7299,43.84444353
7300,43.84444353
7301,43.84439721
7302,43.84444353
7303,43.84444353
7304,43.84449588
7306,43.84439721
7307,43.84445
7308,46.8779367
7309,46.878956
7310,46.8776724
7311,46.87827068
7312,46.8779367
7313,46.8776724
7315,46.87882
7316,46.8779367
7317,46.8779367
7318,2.75798267
7319,2.75798267
7320,2.75798267
7322,2.758006
7323,2.75800485
7324,2.75797738
7325,2.75797738
7326,2.75798267
7327,2.75797905
7328,9.30412078
7329,9.30419319
7330,9.30412078
7331,9.30412078
7332,9.30412078
7333,9.304236
7335,9.30414969
7336,9.30413878
7337,9.30413878
7338,14.07969236
7339,14.07971466
7340,14.07971466
7341,14.079698
7342,14.07971466
7343,14.07971466
7344,14.07971049
7345,14.07969236
7346,16.54080322
7347,16.54081386
7348,16.54080322
7349,16.54077478
7350,16.54080322
7351,16.54080322
7352,16.54077825
7353,16.54091
7354,16.54081386
7356,3.60930891
7357,3.60930891
7358,3.60931306
7359,3.60931306
7360,3.60930891
7361,3.609319
7362,3.60930891
7363,3.60931465
7364,3.60931176
7365,2.37030743
7366,2.37030743
7367,2.37030743
7369,2.37030743
7370,2.3702932
7371,2.3702932
7372,1.93155984
7373,1.93155546
7375,1.93155546
7376,1.9315635
7377,1.93155757
7378,1.93155984
7379,1.93155971
7380,1.93155984
7381,1.93155984
7382,0.76212926
7383,0.76212926
7384,0.76212926
7385,0.76213231
7386,0.76213231
7387,0.76212926
7388,0.76212989
7390,5.42586901
7391,5.42586799
7392,5.42587228
7393,5.42586901
7394,5.425944
7395,5.4258399
7396,5.42587228
7397,5.42587228
7398,16.92344113
7399,16.92342126
7400,16.92339149
7402,16.92344113
7403,16.92333
7404,16.92342126
7405,16.92344113
7406,16.9234294
7407,16.92344113
7408,23.8990296
7409,23.8990296
7411,23.8992
7412,23.89882644
7413,23.8990296
7414,23.8990075
7415,23.8990296
7416,23.8990075
7417,23.89836084
7418,3.18002464
7419,3.179962
7420,3.18002464
7421,3.18002464
7423,3.180026
7424,3.18004136
7425,3.1800218
7426,3.17996241
7427,3.1800279
7428,3.1800279
7429,3.1800218
7430,3.179997
7431,3.18002464
7432,4.90145055
7433,4.90143807
7434,4.90143807
7435,4.90143807
7436,4.9014287
7437,4.901452
7438,4.90143807
7439,4.901441
7441,4.90144976
7442,4.901467
7443,4.901452
7444,4.90144976
7445,4.901425
7446,7.95792901
7447,7.95839
7448,7.95792
7449,7.95830216
7450,7.95825328
7451,7.95830216
7452,7.95830216
7454,7.95825328
7455,7.958203
7456,7.95830216
7457,7.95825
7458,7.95839
7459,14.7491425
7460,14.749143
7461,14.74913518
7462,14.74921033
7463,14.749049
7465,14.749176
7466,14.74914825
7467,14.74914825
7468,14.749143
7469,14.74913518
7470,14.74913518
7471,14.749102
7472,14.74913518
7473,6.221632
7474,6.2216147
7476,6.2216147
7477,6.2216147
7478,6.22161107
7479,6.22161107
7480,6.22156151
7481,6.2216147
7482,6.22160003
7483,6.18000073
7484,6.17998508
7485,6.1799844
7486,6.180013
7487,6.1799844
7488,6.1799844
7489,6.1799844
7491,6.17998508
7492,6.17999328
7493,1.5690665
7494,1.5690665
7495,1.5690665
7496,1.56906
7497,1.5690666
7498,1.5690665
7500,1.5690606
7501,1.5690666
7502,8.67888593
7503,8.67888113
7504,8.67888742
7505,8.67888593
7506,8.67888593
7507,8.67890312
7508,8.67888593
7510,8.678902
7511,8.67890312
7512,4.02582254
7513,4.02581966
7514,4.02582434
7515,4.02582434
7516,4.02582254
7517,4.02582254
7518,4.02582254
7520,2.50475282
7521,2.50475882
7522,2.50475282
7523,2.50476003
7524,2.50475882
7525,2.50475882
7527,5.94565516
7528,5.94566534
7529,5.94561378
7530,5.945678
7531,5.94565516
7532,5.94564846
7533,5.94566534
7534,5.94566534
7535,5.94566534
7536,1.52372816
7537,1.523732
7538,1.52373073
7539,1.52372816
7540,1.52372816
7541,1.52373073
7542,1.52372816
7544,6.14727918
7545,6.14727918
7546,6.14728341
7547,6.14727918
7548,6.14727918
7549,6.14728698
7550,6.147313
7551,6.14728341
7552,34.35113976
7553,34.35173
7555,34.35103985
7556,34.3511874
7557,34.3511874
7558,34.3511339
7559,34.3511874
7560,34.3511339
7561,34.3511874
7562,3.00725068
7564,3.007257
7565,3.00725242
7566,3.00725242
7567,3.00725068
7568,3.00725242
7569,3.00725242
7570,13.24503188
7572,13.24514
7573,13.24503482
7574,13.24503482
7575,13.24507215
7576,13.24503188
7577,13.24500282
7578,13.24503188
7579,13.24503188
7580,49.18394922
7581,49.18395775
7582,49.18354
7583,49.183921
7584,49.18431
7585,49.18394922
7586,49.18394922
7587,49.18394922
7588,49.18394185
7589,49.18394185
7590,190.3216564
7591,190.32180041
7592,190.32084285
7593,190.323494
7594,190.3216564
7595,190.3134
7596,190.3200468
7597,190.3216564
7598,190.3216564
7599,190.3214
7600,190.3200468
7602,77.2548396
7603,77.25615317
7604,77.2557
7605,77.25562525
7606,77.2548396
7607,77.2548396
7608,77.2548396
7609,77.2550726
7610,77.2550726
